model,horizon,tank,n,mae,mase,mean_actual,trust,horizon_label
PatchTST-Tuned,24,NEW_BLOCK,564,0.06370792361967108,0.9217312234728189,0.1748936170212766,healthy,1 d
PatchTST-Tuned,24,NEW_BLOCK_RO,564,0.000392295255882626,0.19537265026308476,0.0003900709219858156,dead,1 d
PatchTST-Tuned,24,TECH_PARK,564,0.24919756743158641,0.7267465245651741,0.40037234042553194,healthy,1 d
PatchTST-Tuned,48,BE_BLOCK_OHT,1139,0.759777857449308,0.8014391025516039,1.935873573309921,healthy,2 d
PatchTST-Tuned,48,BE_BLOCK_RO,1139,0.010859518486269027,0.8222998203289337,0.01141352063213345,dead,2 d
PatchTST-Tuned,48,CRICKET_GROUND_OHT,1139,0.00871252053449859,0.15450387108225538,0.008674275680421423,degraded,2 d
PatchTST-Tuned,48,F_BLOCK,1139,0.49166620452758303,0.8432466742619436,0.716865671641791,healthy,2 d
PatchTST-Tuned,48,GJBC_BLOCK_1_A1_BOYS,1139,0.08623383799438628,0.6487831499355338,0.1584899034240562,degraded,2 d
PatchTST-Tuned,48,GJBC_BLOCK_1_A2_GIRLS,1139,0.08424671468253822,0.6186321857836456,0.16414398595259,healthy,2 d
PatchTST-Tuned,48,GJBC_BLOCK_1_A3,1139,0.10632283449971017,0.6306184222471221,0.18919227392449517,healthy,2 d
PatchTST-Tuned,48,GJBC_BLOCK_1_A4_RO,1139,0.004024599521222156,0.067483348768191,0.00398595258999122,degraded,2 d
PatchTST-Tuned,48,GJBC_BLOCK_2_A1,1138,0.30090677423220985,1.4435349529582495,0.40746924428822495,healthy,2 d
PatchTST-Tuned,48,GJBC_LAW_BLOCK_3_A4_BOYS,1139,0.8080901633766893,0.9758548960711416,1.2830465320456539,healthy,2 d
PatchTST-Tuned,48,GJBC_LAW_BLOCK_3__A1,1133,0.4014582124844338,1.6288315996791354,0.6342365401588703,healthy,2 d
PatchTST-Tuned,48,GJBC_LAW_BLOCK_3__A2,1139,0.2508795185723359,0.5862050016101683,0.4311676909569798,healthy,2 d
PatchTST-Tuned,48,GJBC_LAW_BLOCK_3__A3_GIRLS,1139,0.15773197343414347,0.6181361993768529,0.33749780509218613,healthy,2 d
PatchTST-Tuned,48,G_BLOCK,1139,0.3840333598679466,0.7612849919898179,1.0233450395083405,healthy,2 d
PatchTST-Tuned,48,I&H_BLOCK,1139,0.31528573797582543,0.835524139845318,0.31230904302019313,degraded,2 d
PatchTST-Tuned,48,INFORMATION_CENTRE,1139,0.017384988480164648,2.0268291797077382,0.017383669885864796,dead,2 d
PatchTST-Tuned,48,IT_BLOCK,1139,0.08056760239865406,1.3798892567173475,0.09395083406496928,degraded,2 d
PatchTST-Tuned,48,ME_WORKSHOP_BLOCK,1139,0.03121225322475101,0.18832572561298797,0.036523266022827044,degraded,2 d
PatchTST-Tuned,48,MM_BLOCK,1139,0.32472403191180477,0.7339392954970102,1.1396049165935032,healthy,2 d
PatchTST-Tuned,48,MRD_BLOCK,1139,0.938594943280802,0.7797971374233816,1.4137137840210712,healthy,2 d
PatchTST-Tuned,48,NBX,1133,0.406334591510016,0.9594495272330618,0.7871138570167696,healthy,2 d
PatchTST-Tuned,48,NEW_BLOCK,1139,0.059306561597561605,0.857919022887129,0.17575065847234417,healthy,2 d
PatchTST-Tuned,48,NEW_BLOCK_RO,1139,0.00038630379602865614,0.19236507584833154,0.00038630377524143984,dead,2 d
PatchTST-Tuned,48,TECH_PARK,1139,0.24805710933245623,0.7234090306130443,0.4035557506584723,healthy,2 d
PatchTST-Tuned,72,BE_BLOCK_OHT,1715,0.75920032389727,0.8008067094692092,1.9161574344023324,healthy,3 d
PatchTST-Tuned,72,BE_BLOCK_RO,1715,0.011016590316366821,0.8342189483177734,0.011131195335276968,dead,3 d
PatchTST-Tuned,72,CRICKET_GROUND_OHT,1715,0.009185661853187177,0.16309932260508814,0.00917201166180758,degraded,3 d
PatchTST-Tuned,72,F_BLOCK,1715,0.490850334175952,0.8418517929379375,0.720927113702624,healthy,3 d
PatchTST-Tuned,72,GJBC_BLOCK_1_A1_BOYS,1715,0.08591622481419116,0.6464430252637028,0.158600583090379,degraded,3 d
PatchTST-Tuned,72,GJBC_BLOCK_1_A2_GIRLS,1715,0.08579415134151545,0.6300107189817322,0.16416909620991255,healthy,3 d
PatchTST-Tuned,72,GJBC_BLOCK_1_A3,1715,0.10884325611165592,0.6455214209558084,0.18946938775510205,healthy,3 d
PatchTST-Tuned,72,GJBC_BLOCK_1_A4_RO,1715,0.0042562958948731905,0.07133188230762194,0.004250728862973761,degraded,3 d
PatchTST-Tuned,72,GJBC_BLOCK_2_A1,1713,0.3102016645373736,1.4881931082855346,0.405563339171045,healthy,3 d
PatchTST-Tuned,72,GJBC_LAW_BLOCK_3_A4_BOYS,1715,0.8217481175886994,0.9923858393791706,1.2839475218658891,healthy,3 d
PatchTST-Tuned,72,GJBC_LAW_BLOCK_3__A1,1706,0.39227334586599927,1.591429656697822,0.6290328253223916,healthy,3 d
PatchTST-Tuned,72,GJBC_LAW_BLOCK_3__A2,1715,0.2475736374020924,0.5785653276774629,0.427399416909621,healthy,3 d
PatchTST-Tuned,72,GJBC_LAW_BLOCK_3__A3_GIRLS,1715,0.1644843382331442,0.6445331134118978,0.33490379008746357,healthy,3 d
PatchTST-Tuned,72,G_BLOCK,1715,0.38972031523951983,0.7725546364513547,1.01667638483965,healthy,3 d
PatchTST-Tuned,72,I&H_BLOCK,1715,0.2999368365681184,0.7952385288181573,0.29879883381924194,degraded,3 d
PatchTST-Tuned,72,INFORMATION_CENTRE,1715,0.017253387626858213,2.0098781380877155,0.017247813411078717,dead,3 d
PatchTST-Tuned,72,IT_BLOCK,1715,0.07983307187699064,1.367504084561242,0.09289795918367347,degraded,3 d
PatchTST-Tuned,72,ME_WORKSHOP_BLOCK,1715,0.03209712368777733,0.19360891868104962,0.0361399416909621,degraded,3 d
PatchTST-Tuned,72,MM_BLOCK,1715,0.34740299169523725,0.7852299783174818,1.136932944606414,healthy,3 d
PatchTST-Tuned,72,MRD_BLOCK,1715,0.950146640820684,0.7893477196183807,1.4237551020408161,healthy,3 d
PatchTST-Tuned,72,NBX,1706,0.41060337466588476,0.9694213096414701,0.7730070339976554,healthy,3 d
PatchTST-Tuned,72,NEW_BLOCK,1715,0.06293379885861894,0.9104936848268025,0.17590087463556853,healthy,3 d
PatchTST-Tuned,72,NEW_BLOCK_RO,1715,0.00037904443969338623,0.18868453972971538,0.00037900874635568517,dead,3 d
PatchTST-Tuned,72,TECH_PARK,1715,0.24179429641235672,0.7051531270519261,0.40137609329446067,healthy,3 d
PatchTST-Tuned,168,BE_BLOCK_OHT,4019,0.7305643816556644,0.7705423340799114,1.8786290121920877,healthy,7 d
PatchTST-Tuned,168,BE_BLOCK_RO,4019,0.010778141388020173,0.8160560816908469,0.01094302065190346,dead,7 d
PatchTST-Tuned,168,CRICKET_GROUND_OHT,4019,0.008726418552352266,0.15524950554702355,0.008621547648668822,degraded,7 d
PatchTST-Tuned,168,F_BLOCK,4019,0.5175816804271457,0.8877231555708459,0.7129634237372481,healthy,7 d
PatchTST-Tuned,168,GJBC_BLOCK_1_A1_BOYS,4019,0.08805071535840739,0.6624009970507633,0.15860413038069174,degraded,7 d
PatchTST-Tuned,168,GJBC_BLOCK_1_A2_GIRLS,4019,0.08842977006130179,0.6492609470514223,0.16429957700920628,healthy,7 d
PatchTST-Tuned,168,GJBC_BLOCK_1_A3,4019,0.10983837385206087,0.6513163791430034,0.18890768847972134,healthy,7 d
PatchTST-Tuned,168,GJBC_BLOCK_1_A4_RO,4019,0.004165082644153394,0.06974779978450658,0.0041602388653894,degraded,7 d
PatchTST-Tuned,168,GJBC_BLOCK_2_A1,4013,0.3065139598227293,1.4707309677212634,0.3998504859207575,healthy,7 d
PatchTST-Tuned,168,GJBC_LAW_BLOCK_3_A4_BOYS,4019,0.8233910097954847,0.9943440325266919,1.2819656631002738,healthy,7 d
PatchTST-Tuned,168,GJBC_LAW_BLOCK_3__A1,3995,0.42506712530029284,1.7247414391452598,0.6534518147684606,healthy,7 d
PatchTST-Tuned,168,GJBC_LAW_BLOCK_3__A2,4019,0.24105481690911398,0.5633804059609734,0.41123413784523516,healthy,7 d
PatchTST-Tuned,168,GJBC_LAW_BLOCK_3__A3_GIRLS,4019,0.17505545454228155,0.6857711400554102,0.323018163722319,healthy,7 d
PatchTST-Tuned,168,G_BLOCK,4019,0.41387222644730454,0.820469060773125,1.0174222443393879,healthy,7 d
PatchTST-Tuned,168,I&H_BLOCK,4019,0.30706934519326085,0.8147281704456493,0.30510077133615326,degraded,7 d
PatchTST-Tuned,168,INFORMATION_CENTRE,4019,0.015392282668850623,1.785597332086799,0.015349589450111967,dead,7 d
PatchTST-Tuned,168,IT_BLOCK,4019,0.07661622766238499,1.3132526997969551,0.09161731774073152,degraded,7 d
PatchTST-Tuned,168,ME_WORKSHOP_BLOCK,4019,0.03149122346477163,0.18978625278547884,0.03508584224931575,degraded,7 d
PatchTST-Tuned,168,MM_BLOCK,4019,0.3819744161676785,0.8634646733498076,1.1247001741726799,healthy,7 d
PatchTST-Tuned,168,MRD_BLOCK,4019,0.9677470558559933,0.8038619842215428,1.4343468524508585,healthy,7 d
PatchTST-Tuned,168,NBX,3998,0.4172524098782852,0.9848358703955338,0.7322611305652826,healthy,7 d
PatchTST-Tuned,168,NEW_BLOCK,4019,0.06922855451017151,1.0015272483533086,0.17475491415775068,healthy,7 d
PatchTST-Tuned,168,NEW_BLOCK_RO,4019,0.00037390160387989926,0.1862070446696609,0.0003732271709380443,dead,7 d
PatchTST-Tuned,168,TECH_PARK,4019,0.2385912933396178,0.6957858065104364,0.3910400597163473,healthy,7 d
PatchTST,6,BE_BLOCK_OHT,142,0.731819031675097,0.7715582912081246,1.7737323943661971,healthy,6 h
PatchTST,6,BE_BLOCK_RO,142,0.009598989113755394,0.7273551607706936,0.009788732394366197,dead,6 h
PatchTST,6,CRICKET_GROUND_OHT,142,0.013475056489007193,0.23865080562304627,0.013380281690140846,degraded,6 h
PatchTST,6,F_BLOCK,142,0.460786020664472,0.7902882262199885,0.687112676056338,healthy,6 h
PatchTST,6,GJBC_BLOCK_1_A1_BOYS,142,0.07504629568524764,0.5648999183517759,0.15492957746478872,degraded,6 h
PatchTST,6,GJBC_BLOCK_1_A2_GIRLS,142,0.06897577446373836,0.5065295211806677,0.15971830985915492,healthy,6 h
PatchTST,6,GJBC_BLOCK_1_A3,142,0.10193456374423605,0.6048507897321465,0.18105633802816903,healthy,6 h
PatchTST,6,GJBC_BLOCK_1_A4_RO,142,0.0060876858736569565,0.10207881834677524,0.006056338028169014,degraded,6 h
PatchTST,6,GJBC_BLOCK_2_A1,142,0.3399596140127052,1.6318106773198064,0.42133802816901406,healthy,6 h
PatchTST,6,GJBC_LAW_BLOCK_3_A4_BOYS,142,0.7595264352732142,0.917494047770005,1.1424647887323942,healthy,6 h
PatchTST,6,GJBC_LAW_BLOCK_3__A1,139,0.2975087033726757,1.2163972151361053,0.5150359712230216,healthy,6 h
PatchTST,6,GJBC_LAW_BLOCK_3__A2,142,0.19376318159552527,0.4540535289777486,0.3630985915492958,healthy,6 h
PatchTST,6,GJBC_LAW_BLOCK_3__A3_GIRLS,142,0.13969526702774243,0.5476202721341125,0.3047887323943662,healthy,6 h
PatchTST,6,G_BLOCK,142,0.38968279160664115,0.7719362134419042,0.9742957746478873,healthy,6 h
PatchTST,6,I&H_BLOCK,142,0.4362310029261887,1.1491298805949484,0.43302816901408453,degraded,6 h
PatchTST,6,INFORMATION_CENTRE,142,0.014166643270854507,1.6382824268214364,0.014084507042253521,dead,6 h
PatchTST,6,IT_BLOCK,142,0.07959231185487432,1.356076822041636,0.09190140845070423,degraded,6 h
PatchTST,6,ME_WORKSHOP_BLOCK,142,0.029476654502535716,0.17814612075952996,0.03492957746478873,degraded,6 h
PatchTST,6,MM_BLOCK,142,0.35857635308319413,0.810799842092268,1.0646478873239438,healthy,6 h
PatchTST,6,MRD_BLOCK,142,0.8335303319235083,0.6923210576527419,1.3928873239436619,healthy,6 h
PatchTST,6,NBX,142,0.4755661061511073,1.121680489137207,0.7847887323943662,healthy,6 h
PatchTST,6,NEW_BLOCK,142,0.05983124002945465,0.8662513366497372,0.17204225352112676,healthy,6 h
PatchTST,6,NEW_BLOCK_RO,142,0.0002819112209342361,0.1392811694632821,0.00028169014084507044,dead,6 h
PatchTST,6,TECH_PARK,142,0.26360035436434515,0.7692521759691919,0.39492957746478874,healthy,6 h
PatchTST,12,BE_BLOCK_OHT,286,0.7909832254739908,0.8342199339312475,1.8353846153846152,healthy,12 h
PatchTST,12,BE_BLOCK_RO,286,0.010871092812007942,0.8243674703806405,0.010944055944055944,dead,12 h
PatchTST,12,CRICKET_GROUND_OHT,286,0.011067992157476243,0.1961357533218074,0.010769230769230769,degraded,12 h
PatchTST,12,F_BLOCK,286,0.4953405299319045,0.8499236496518613,0.6956993006993007,healthy,12 h
PatchTST,12,GJBC_BLOCK_1_A1_BOYS,286,0.08223128074115807,0.619096050094027,0.1651048951048951,degraded,12 h
PatchTST,12,GJBC_BLOCK_1_A2_GIRLS,286,0.08264264816301062,0.6072611241934187,0.1715034965034965,healthy,12 h
PatchTST,12,GJBC_BLOCK_1_A3,286,0.10575942437965552,0.6276871793721145,0.1967132867132867,healthy,12 h
PatchTST,12,GJBC_BLOCK_1_A4_RO,286,0.004929482517078449,0.08270772885842732,0.004825174825174826,degraded,12 h
PatchTST,12,GJBC_BLOCK_2_A1,286,0.34419786419110515,1.6521239815567113,0.40248251748251745,healthy,12 h
PatchTST,12,GJBC_LAW_BLOCK_3_A4_BOYS,286,0.7649625418746804,0.9237663417466299,1.1934965034965035,healthy,12 h
PatchTST,12,GJBC_LAW_BLOCK_3__A1,283,0.40543837466214655,1.6506909272806718,0.6009540636042403,healthy,12 h
PatchTST,12,GJBC_LAW_BLOCK_3__A2,286,0.24586283965023248,0.575206101463626,0.42363636363636364,healthy,12 h
PatchTST,12,GJBC_LAW_BLOCK_3__A3_GIRLS,286,0.15946578616133103,0.625212737148678,0.31055944055944057,healthy,12 h
PatchTST,12,G_BLOCK,286,0.45178560770474946,0.8951257425950468,0.9605244755244755,healthy,12 h
PatchTST,12,I&H_BLOCK,286,0.32906552380384746,0.869600437750539,0.3064685314685315,degraded,12 h
PatchTST,12,INFORMATION_CENTRE,286,0.01663377632259173,1.8984853838117037,0.01646853146853147,dead,12 h
PatchTST,12,IT_BLOCK,286,0.0742352852019501,1.267464576286305,0.08947552447552448,degraded,12 h
PatchTST,12,ME_WORKSHOP_BLOCK,286,0.028003494205617614,0.16913492126852367,0.035419580419580425,degraded,12 h
PatchTST,12,MM_BLOCK,286,0.3528580662337217,0.7977724898587084,1.126888111888112,healthy,12 h
PatchTST,12,MRD_BLOCK,286,0.877538726715358,0.7290244765728416,1.3086013986013987,healthy,12 h
PatchTST,12,NBX,286,0.47337565673814785,1.1179070287336543,0.786923076923077,healthy,12 h
PatchTST,12,NEW_BLOCK,286,0.06596525845306737,0.9549691753511769,0.1729020979020979,healthy,12 h
PatchTST,12,NEW_BLOCK_RO,286,0.00045487333933384635,0.22673331616953687,0.00045454545454545455,dead,12 h
PatchTST,12,TECH_PARK,286,0.2716359985713567,0.7926591231159158,0.3816083916083916,healthy,12 h
PatchTST,24,BE_BLOCK_OHT,564,0.8362022859154018,0.8820021364949402,1.9401241134751774,healthy,1 d
PatchTST,24,BE_BLOCK_RO,564,0.010805802921100999,0.8182100604684149,0.01148936170212766,dead,1 d
PatchTST,24,CRICKET_GROUND_OHT,564,0.008901984357935249,0.15781434829352,0.008421985815602837,degraded,1 d
PatchTST,24,F_BLOCK,564,0.5592855673330895,0.9591793137575523,0.7098226950354609,healthy,1 d
PatchTST,24,GJBC_BLOCK_1_A1_BOYS,564,0.08798555631058436,0.662146690899373,0.15852836879432625,degraded,1 d
PatchTST,24,GJBC_BLOCK_1_A2_GIRLS,564,0.08719497063719,0.6404085443213756,0.1647340425531915,healthy,1 d
PatchTST,24,GJBC_BLOCK_1_A3,564,0.10920808463020527,0.6478222875023804,0.1895390070921986,healthy,1 d
PatchTST,24,GJBC_BLOCK_1_A4_RO,564,0.004299331218824991,0.0721063525707613,0.00400709219858156,degraded,1 d
PatchTST,24,GJBC_BLOCK_2_A1,564,0.328354551374833,1.5753100755248028,0.4049468085106383,healthy,1 d
PatchTST,24,GJBC_LAW_BLOCK_3_A4_BOYS,564,0.8721083587873066,1.0531808356159353,1.280709219858156,healthy,1 d
PatchTST,24,GJBC_LAW_BLOCK_3__A1,561,0.4185103166523039,1.6970084385674313,0.6260071301247772,healthy,1 d
PatchTST,24,GJBC_LAW_BLOCK_3__A2,564,0.2548835214470506,0.595475853840927,0.4324468085106383,healthy,1 d
PatchTST,24,GJBC_LAW_BLOCK_3__A3_GIRLS,564,0.16672981898465478,0.6532263811465628,0.3408333333333333,healthy,1 d
PatchTST,24,G_BLOCK,564,0.3842650323873716,0.7616854578408702,1.0315248226950353,healthy,1 d
PatchTST,24,I&H_BLOCK,564,0.3365770680977796,0.8918076528701961,0.314113475177305,degraded,1 d
PatchTST,24,INFORMATION_CENTRE,564,0.017637184207093815,2.0562209126528583,0.01730496453900709,dead,1 d
PatchTST,24,IT_BLOCK,564,0.08209503626338609,1.4053695850117462,0.09443262411347518,degraded,1 d
PatchTST,24,ME_WORKSHOP_BLOCK,564,0.031352726114543934,0.1892081166609777,0.037429078014184394,degraded,1 d
PatchTST,24,MM_BLOCK,564,0.3783649448342357,0.8551387345976629,1.1443617021276595,healthy,1 d
PatchTST,24,MRD_BLOCK,564,0.9726502658775511,0.8079210678823332,1.388758865248227,healthy,1 d
PatchTST,24,NBX,561,0.4673533456763269,1.1032786913377928,0.8031729055258466,healthy,1 d
PatchTST,24,NEW_BLOCK,564,0.07156178111302937,1.0353558069369087,0.1748936170212766,healthy,1 d
PatchTST,24,NEW_BLOCK_RO,564,0.0003915783863893481,0.19501602577069427,0.0003900709219858156,dead,1 d
PatchTST,24,TECH_PARK,564,0.2619052040903228,0.763788982491246,0.40037234042553194,healthy,1 d
PatchTST,48,BE_BLOCK_OHT,1139,0.8366355176595767,0.8824780487082059,1.935873573309921,healthy,2 d
PatchTST,48,BE_BLOCK_RO,1139,0.011074265776985802,0.8384792246861583,0.01141352063213345,dead,2 d
PatchTST,48,CRICKET_GROUND_OHT,1139,0.009053619007310793,0.1605671805009444,0.008674275680421423,degraded,2 d
PatchTST,48,F_BLOCK,1139,0.5549707823531266,0.9517883709817861,0.716865671641791,healthy,2 d
PatchTST,48,GJBC_BLOCK_1_A1_BOYS,1139,0.08897581319951822,0.6695039851849099,0.1584899034240562,degraded,2 d
PatchTST,48,GJBC_BLOCK_1_A2_GIRLS,1139,0.08884926308145955,0.6524828484218299,0.16414398595259,healthy,2 d
PatchTST,48,GJBC_BLOCK_1_A3,1139,0.11034479787061359,0.6544876243278797,0.18919227392449517,healthy,2 d
PatchTST,48,GJBC_BLOCK_1_A4_RO,1139,0.004325030133799303,0.07252056533284064,0.00398595258999122,degraded,2 d
PatchTST,48,GJBC_BLOCK_2_A1,1138,0.32783065664518124,1.5727063194619653,0.40746924428822495,healthy,2 d
PatchTST,48,GJBC_LAW_BLOCK_3_A4_BOYS,1139,0.8744459141352597,1.0559657760891321,1.2830465320456539,healthy,2 d
PatchTST,48,GJBC_LAW_BLOCK_3__A1,1133,0.4186280497090541,1.6984521772797865,0.6342365401588703,healthy,2 d
PatchTST,48,GJBC_LAW_BLOCK_3__A2,1139,0.2474537642863992,0.5782360048115864,0.4311676909569798,healthy,2 d
PatchTST,48,GJBC_LAW_BLOCK_3__A3_GIRLS,1139,0.16359297336534623,0.6409480558977939,0.33749780509218613,healthy,2 d
PatchTST,48,G_BLOCK,1139,0.4060053062847144,0.8048006659609364,1.0233450395083405,healthy,2 d
PatchTST,48,I&H_BLOCK,1139,0.3486002549773264,0.9236765456959887,0.31230904302019313,degraded,2 d
PatchTST,48,INFORMATION_CENTRE,1139,0.01777162383640945,2.071670287414181,0.017383669885864796,dead,2 d
PatchTST,48,IT_BLOCK,1139,0.08172597069365216,1.3993505344269725,0.09395083406496928,degraded,2 d
PatchTST,48,ME_WORKSHOP_BLOCK,1139,0.030331767817257632,0.18305722036076413,0.036523266022827044,degraded,2 d
PatchTST,48,MM_BLOCK,1139,0.35318918281108064,0.7982655231704328,1.1396049165935032,healthy,2 d
PatchTST,48,MRD_BLOCK,1139,1.0322525705581593,0.8574273922921484,1.4137137840210712,healthy,2 d
PatchTST,48,NBX,1133,0.44815811492759156,1.058127376370691,0.7871138570167696,healthy,2 d
PatchTST,48,NEW_BLOCK,1139,0.07064192268804462,1.0221431141196855,0.17575065847234417,healthy,2 d
PatchTST,48,NEW_BLOCK_RO,1139,0.0003893681554694907,0.1938951504313997,0.00038630377524143984,dead,2 d
PatchTST,48,TECH_PARK,1139,0.26737410176319704,0.7797337041087298,0.4035557506584723,healthy,2 d
PatchTST,72,BE_BLOCK_OHT,1715,0.8510514179068474,0.8976270270474052,1.9161574344023324,healthy,3 d
PatchTST,72,BE_BLOCK_RO,1715,0.01107930435455026,0.838912282272329,0.011131195335276968,dead,3 d
PatchTST,72,CRICKET_GROUND_OHT,1715,0.00927711402715158,0.16471954583919604,0.00917201166180758,degraded,3 d
PatchTST,72,F_BLOCK,1715,0.5699516553274049,0.9774300560015587,0.720927113702624,healthy,3 d
PatchTST,72,GJBC_BLOCK_1_A1_BOYS,1715,0.09127484295397736,0.6867471210166355,0.158600583090379,degraded,3 d
PatchTST,72,GJBC_BLOCK_1_A2_GIRLS,1715,0.0927352757225405,0.6808877590357347,0.16416909620991255,healthy,3 d
PatchTST,72,GJBC_BLOCK_1_A3,1715,0.11260576638283952,0.6677866893594265,0.18946938775510205,healthy,3 d
PatchTST,72,GJBC_BLOCK_1_A4_RO,1715,0.004366362544042278,0.0731784871747561,0.004250728862973761,degraded,3 d
PatchTST,72,GJBC_BLOCK_2_A1,1713,0.3414224591549435,1.6379528223620967,0.405563339171045,healthy,3 d
PatchTST,72,GJBC_LAW_BLOCK_3_A4_BOYS,1715,0.8935608715948489,1.0790400875152717,1.2839475218658891,healthy,3 d
PatchTST,72,GJBC_LAW_BLOCK_3__A1,1706,0.4159989895420924,1.686920763811395,0.6290328253223916,healthy,3 d
PatchTST,72,GJBC_LAW_BLOCK_3__A2,1715,0.25222625147149447,0.5894560278942448,0.427399416909621,healthy,3 d
PatchTST,72,GJBC_LAW_BLOCK_3__A3_GIRLS,1715,0.16545430479053158,0.6482105315923526,0.33490379008746357,healthy,3 d
PatchTST,72,G_BLOCK,1715,0.4309444461994894,0.8541976186323619,1.01667638483965,healthy,3 d
PatchTST,72,I&H_BLOCK,1715,0.3125237130453895,0.8285249264895245,0.29879883381924194,degraded,3 d
PatchTST,72,INFORMATION_CENTRE,1715,0.017349787782089933,2.0209587253637604,0.017247813411078717,dead,3 d
PatchTST,72,IT_BLOCK,1715,0.08142774915505667,1.3945824673310458,0.09289795918367347,degraded,3 d
PatchTST,72,ME_WORKSHOP_BLOCK,1715,0.02997456342223,0.18088821757702114,0.0361399416909621,degraded,3 d
PatchTST,72,MM_BLOCK,1715,0.3577561385958257,0.8086706294329351,1.136932944606414,healthy,3 d
PatchTST,72,MRD_BLOCK,1715,1.0515612271575816,0.8734735739589099,1.4237551020408161,healthy,3 d
PatchTST,72,NBX,1706,0.4387178512663522,1.0358881489142329,0.7730070339976554,healthy,3 d
PatchTST,72,NEW_BLOCK,1715,0.07660006281029727,1.1082570607673072,0.17590087463556853,healthy,3 d
PatchTST,72,NEW_BLOCK_RO,1715,0.0003809874120518129,0.18965432146309744,0.00037900874635568517,dead,3 d
PatchTST,72,TECH_PARK,1715,0.27640149988344825,0.8060532295293726,0.40137609329446067,healthy,3 d
PatchTST,168,BE_BLOCK_OHT,4019,0.8932655324269124,0.9420886312903852,1.8786290121920877,healthy,7 d
PatchTST,168,BE_BLOCK_RO,4019,0.010846270108512893,0.821187402441946,0.01094302065190346,dead,7 d
PatchTST,168,CRICKET_GROUND_OHT,4019,0.008863879779416326,0.15766389484704427,0.008621547648668822,degraded,7 d
PatchTST,168,F_BLOCK,4019,0.5649881718180375,0.9689845413442049,0.7129634237372481,healthy,7 d
PatchTST,168,GJBC_BLOCK_1_A1_BOYS,4019,0.09501022999968567,0.7147762959834055,0.15860413038069174,degraded,7 d
PatchTST,168,GJBC_BLOCK_1_A2_GIRLS,4019,0.09613905417226565,0.7059156425192015,0.16429957700920628,healthy,7 d
PatchTST,168,GJBC_BLOCK_1_A3,4019,0.11859203722204668,0.7032331976003442,0.18890768847972134,healthy,7 d
PatchTST,168,GJBC_BLOCK_1_A4_RO,4019,0.004343488696364164,0.07272826110848586,0.0041602388653894,degraded,7 d
PatchTST,168,GJBC_BLOCK_2_A1,4013,0.33525761694603856,1.6086584615429127,0.3998504859207575,healthy,7 d
PatchTST,168,GJBC_LAW_BLOCK_3_A4_BOYS,4019,0.89794991548514,1.0843531109182207,1.2819656631002738,healthy,7 d
PatchTST,168,GJBC_LAW_BLOCK_3__A1,3995,0.44124875525255525,1.7901018678644491,0.6534518147684606,healthy,7 d
PatchTST,168,GJBC_LAW_BLOCK_3__A2,4019,0.24879816064745017,0.5814278604989025,0.41123413784523516,healthy,7 d
PatchTST,168,GJBC_LAW_BLOCK_3__A3_GIRLS,4019,0.18181850813920594,0.7121725409720561,0.323018163722319,healthy,7 d
PatchTST,168,G_BLOCK,4019,0.4346605559550995,0.8614703675269212,1.0174222443393879,healthy,7 d
PatchTST,168,I&H_BLOCK,4019,0.33209737905299946,0.8806529462375665,0.30510077133615326,degraded,7 d
PatchTST,168,INFORMATION_CENTRE,4019,0.015586931508480676,1.8087259991287206,0.015349589450111967,dead,7 d
PatchTST,168,IT_BLOCK,4019,0.0778164145283857,1.3335045577113704,0.09161731774073152,degraded,7 d
PatchTST,168,ME_WORKSHOP_BLOCK,4019,0.030156222053639672,0.18194086416926028,0.03508584224931575,degraded,7 d
PatchTST,168,MM_BLOCK,4019,0.398278891607789,0.9002137813652343,1.1247001741726799,healthy,7 d
PatchTST,168,MRD_BLOCK,4019,1.087250314734118,0.9029185669865334,1.4343468524508585,healthy,7 d
PatchTST,168,NBX,3998,0.43223309932767656,1.0204014347990582,0.7322611305652826,healthy,7 d
PatchTST,168,NEW_BLOCK,4019,0.07879232029819644,1.1398812331388328,0.17475491415775068,healthy,7 d
PatchTST,168,NEW_BLOCK_RO,4019,0.0003741912949121591,0.1863521285794673,0.0003732271709380443,dead,7 d
PatchTST,168,TECH_PARK,4019,0.25742100294233555,0.7506751028353535,0.3910400597163473,healthy,7 d
SeasonalNaive,6,BE_BLOCK_OHT,142,0.8845774647887323,0.9325758892729853,1.7737323943661971,healthy,6 h
SeasonalNaive,6,BE_BLOCK_RO,142,0.009084507042253522,0.6873824599482502,0.009788732394366197,dead,6 h
SeasonalNaive,6,CRICKET_GROUND_OHT,142,0.022323943661971834,0.39495056038483844,0.013380281690140846,degraded,6 h
SeasonalNaive,6,F_BLOCK,142,0.5430281690140845,0.9316577065303349,0.687112676056338,healthy,6 h
SeasonalNaive,6,GJBC_BLOCK_1_A1_BOYS,142,0.08992957746478873,0.6771320598169982,0.15492957746478872,degraded,6 h
SeasonalNaive,6,GJBC_BLOCK_1_A2_GIRLS,142,0.07640845070422535,0.5612874160576271,0.15971830985915492,healthy,6 h
SeasonalNaive,6,GJBC_BLOCK_1_A3,142,0.12267605633802815,0.7281198424725365,0.18105633802816903,healthy,6 h
SeasonalNaive,6,GJBC_BLOCK_1_A4_RO,142,0.009507042253521128,0.15947545461704607,0.006056338028169014,degraded,6 h
